entry_time,exit_time,symbol,range_pos,whale_size,whale_ratio,entry_price,exit_price,peak_price,pnl_pct,hold_min,reason
2026-07-13T12:20:15.807920+09:00,2026-07-14T11:54:16.279839+09:00,ONDO,0.09,4999999,36.0,471,456,476,-3.18,1414,손절-3.0%
2026-07-14T11:52:53.417695+09:00,2026-07-14T11:59:27.079228+09:00,BILL,0.14,8678310,86.6,84.05,80.08,84.06,-4.72,7,손절-3.0%
2026-07-14T11:36:41.429571+09:00,2026-07-14T12:04:36.661954+09:00,XEC,0.20,3958762,19.8,0.0096,0.0091,0.0096,-5.21,28,손절-3.0%
2026-07-14T09:33:58.700431+09:00,2026-07-14T12:05:38.559827+09:00,BLAST,0.08,3614141,53.8,0.4597,0.5534,0.5788,+20.38,152,트레일(고점+25.9%)
2026-07-14T07:41:17.570194+09:00,2026-07-14T12:08:23.536253+09:00,BSV,0.04,11482867,24.6,21160,20500,21330,-3.12,267,손절-3.0%
2026-07-13T20:16:29.977313+09:00,2026-07-14T12:14:54.679562+09:00,ELSA,0.00,3364180,38.3,79.32,79.9,83.9,+0.73,958,트레일(고점+5.8%)
2026-07-14T04:04:38.452156+09:00,2026-07-14T12:25:53.542855+09:00,WLD,0.19,15000202,70.4,586,568,590,-3.07,501,손절-3.0%
2026-07-14T09:41:33.276167+09:00,2026-07-14T12:30:44.107718+09:00,T,0.07,3527963,28.0,7.028,7.211,7.57,+2.60,169,트레일(고점+7.7%)
2026-07-13T12:37:46.713274+09:00,2026-07-14T12:37:56.239420+09:00,LINK,0.15,3305490,16.5,11790,11650,11870,-1.19,1440,타임아웃24h
2026-07-13T12:53:35.593316+09:00,2026-07-14T12:53:43.218694+09:00,ENA,0.00,6514184,17.1,115,118,120,+2.61,1440,타임아웃24h
2026-07-14T12:38:57.963588+09:00,2026-07-14T13:06:04.364269+09:00,T,0.15,11502943,49.6,7.2,6.964,7.2,-3.28,27,손절-3.0%
2026-07-14T00:04:22.251419+09:00,2026-07-14T13:07:05.522657+09:00,GRACY,0.23,3709074,52.7,8.195,7.946,8.246,-3.04,783,손절-3.0%
2026-07-14T13:16:20.060048+09:00,2026-07-14T13:19:25.670350+09:00,CAP,0.03,8084378,195.3,28.31,27.38,28.31,-3.29,3,손절-3.0%
2026-07-14T13:15:59.493571+09:00,2026-07-14T14:09:30.085983+09:00,DEXE,0.03,5069857,130.2,60350,58400,60550,-3.23,54,손절-3.0%
2026-07-14T08:23:23.774935+09:00,2026-07-14T15:04:41.602544+09:00,EDGEX,0.06,3649883,657.0,604,610,641,+0.99,401,트레일(고점+6.1%)
2026-07-14T04:18:40.791156+09:00,2026-07-14T15:11:15.782539+09:00,SXT,0.17,4449144,74.1,11.26,12.32,12.91,+9.41,653,트레일(고점+14.7%)
2026-07-14T15:17:50.629550+09:00,2026-07-14T15:26:30.748547+09:00,CAP,0.00,3072004,73.7,25.78,24.94,25.78,-3.26,9,손절-3.0%
2026-07-14T11:07:03.435608+09:00,2026-07-14T15:28:35.087018+09:00,ZBT,0.10,5749911,25.8,199,207,217,+4.02,262,트레일(고점+9.0%)
2026-07-14T03:39:35.048944+09:00,2026-07-14T15:32:22.510828+09:00,KITE,0.10,4826153,36.4,190,184,198,-3.16,713,손절-3.0%
2026-07-14T15:42:03.904647+09:00,2026-07-14T16:07:37.405791+09:00,KITE,0.00,5490000,30.5,183,177,183,-3.28,26,손절-3.0%
2026-07-14T15:06:24.888101+09:00,2026-07-14T16:40:03.120082+09:00,BLAST,0.25,3023568,13.0,0.5046,0.4892,0.5048,-3.05,94,손절-3.0%
2026-07-14T14:34:19.255266+09:00,2026-07-14T16:46:14.234704+09:00,XEC,0.25,8795747,276.3,0.0089,0.0086,0.009,-3.37,132,손절-3.0%
2026-07-14T16:48:37.825136+09:00,2026-07-14T16:51:44.459592+09:00,VANA,0.17,3030733,29.6,3394,3227,3394,-4.92,3,손절-3.0%
2026-07-14T13:02:37.924314+09:00,2026-07-14T17:12:03.147434+09:00,ELSA,0.00,4401586,47.2,78.51,76.07,79.7,-3.11,249,손절-3.0%
2026-07-14T17:11:42.083318+09:00,2026-07-14T17:20:37.187947+09:00,BILL,0.29,9814117,9.8,90.77,84.54,92.57,-6.86,9,손절-3.0%
2026-07-14T12:26:13.953779+09:00,2026-07-14T17:21:38.686349+09:00,SLX,0.25,4636174,38.6,212,205,215,-3.30,295,손절-3.0%
2026-07-14T09:49:28.217661+09:00,2026-07-14T17:55:52.873174+09:00,PARTI,0.22,7670683,25.0,45.56,44,46.21,-3.42,486,손절-3.0%
2026-07-14T13:15:59.478917+09:00,2026-07-14T18:33:14.939282+09:00,ES,0.20,3411554,25.9,46.47,47.84,50.3,+2.95,317,트레일(고점+8.2%)
2026-07-14T06:25:57.588577+09:00,2026-07-14T18:43:11.318660+09:00,SOON,0.12,3159984,42.2,253,245,258,-3.16,737,손절-3.0%
2026-07-14T19:12:00.372738+09:00,2026-07-14T19:13:44.285972+09:00,COS,0.17,3622598,11.4,0.5139,0.4954,0.5139,-3.60,2,손절-3.0%
2026-07-14T19:09:35.946165+09:00,2026-07-14T19:28:50.789517+09:00,VANA,0.27,9152772,145.8,2340,2416,2551,+3.25,19,트레일(고점+9.0%)
2026-07-14T13:22:09.496563+09:00,2026-07-14T19:47:03.721163+09:00,ALLO,0.13,7534777,45.8,563,542,574,-3.73,385,손절-3.0%
2026-07-14T19:32:36.882429+09:00,2026-07-14T20:11:50.346336+09:00,ZBT,0.25,3168258,21.0,195,189,196,-3.08,39,손절-3.0%
2026-07-14T18:28:47.146532+09:00,2026-07-14T20:30:03.480663+09:00,SXT,0.26,12120504,129.0,13.96,14.09,14.81,+0.93,121,트레일(고점+6.1%)
2026-07-14T14:15:20.677886+09:00,2026-07-14T20:55:30.879589+09:00,GWEI,0.07,11661251,37.4,71.26,84.65,88.75,+18.79,400,트레일(고점+24.5%)
2026-07-14T19:05:28.788544+09:00,2026-07-14T20:56:53.561900+09:00,BLEND,0.17,3111838,18.0,93.86,91,94.18,-3.05,111,손절-3.0%
2026-07-14T21:08:55.560613+09:00,2026-07-14T21:17:11.286891+09:00,DRV,0.21,3758585,18.4,253,245,256,-3.16,8,손절-3.0%
2026-07-13T21:23:19.861140+09:00,2026-07-14T21:23:21.400457+09:00,BTC,0.06,5174469,17.4,9.3065e+07,9.309e+07,9.3359e+07,+0.03,1440,타임아웃24h
2026-07-14T17:59:38.660713+09:00,2026-07-14T21:40:52.316457+09:00,BLAST,0.08,3850460,9.1,0.4492,0.4355,0.4596,-3.05,221,손절-3.0%
2026-07-14T21:31:14.792787+09:00,2026-07-14T22:06:36.616958+09:00,DEXE,0.16,5718093,65.0,60800,58950,60800,-3.04,35,손절-3.0%
2026-07-14T21:23:42.014733+09:00,2026-07-14T22:06:57.225382+09:00,GWEI,0.24,7848846,19.6,76.67,74.24,78.1,-3.17,43,손절-3.0%
2026-07-13T22:09:01.311914+09:00,2026-07-14T22:09:20.817049+09:00,XRP,0.29,40781429,4075.7,1591,1603,1609,+0.75,1440,타임아웃24h
2026-07-14T20:48:36.505716+09:00,2026-07-14T22:41:00.745449+09:00,SXT,0.20,3684706,30.8,13.87,13.45,14.09,-3.03,112,손절-3.0%
2026-07-13T22:53:04.326592+09:00,2026-07-14T22:53:23.725823+09:00,TRX,0.00,5208832,53.7,484,480,485,-0.83,1440,타임아웃24h
2026-07-14T17:39:05.761257+09:00,2026-07-14T23:06:48.049803+09:00,SLX,0.20,4640829,8.3,206,199,208,-3.40,328,손절-3.0%
2026-07-14T22:53:03.079997+09:00,2026-07-14T23:09:33.113854+09:00,VANA,0.11,3231272,41.6,2151,2086,2191,-3.02,17,손절-3.0%
2026-07-14T22:19:58.984801+09:00,2026-07-14T23:10:55.463083+09:00,BILL,0.02,9647409,71.6,76.23,73.55,79.76,-3.52,51,손절-3.0%
2026-07-14T23:27:04.753570+09:00,2026-07-15T00:01:54.079854+09:00,DRV,0.08,6910931,32.3,223,214,228,-4.04,35,손절-3.0%
2026-07-14T19:35:01.056980+09:00,2026-07-15T00:03:16.611640+09:00,D,0.16,3279422,19.1,4.029,4.08,4.297,+1.27,268,트레일(고점+6.7%)
2026-07-14T22:48:55.507838+09:00,2026-07-15T00:07:45.286110+09:00,ALLO,0.27,5630000,39.5,558,541,562,-3.05,79,손절-3.0%
2026-07-14T14:48:48.761403+09:00,2026-07-15T00:28:47.139739+09:00,H,0.14,6030632,535.3,56.34,54.6,58.24,-3.09,580,손절-3.0%
2026-07-14T07:46:28.308973+09:00,2026-07-15T00:30:51.229270+09:00,EPT,0.13,4563813,25.7,0.601,0.736,0.7667,+22.46,1004,트레일(고점+27.6%)
2026-07-15T00:09:28.712584+09:00,2026-07-15T00:34:18.392184+09:00,GWEI,0.06,8137658,20.6,72,76.02,79.8,+5.58,25,트레일(고점+10.8%)
2026-07-14T22:33:45.529330+09:00,2026-07-15T00:41:32.920046+09:00,ZBT,0.08,5200000,10.1,176,170,178,-3.41,128,손절-3.0%
2026-07-14T01:05:09.931610+09:00,2026-07-15T01:05:18.243614+09:00,DOGE,0.00,12803248,338.7,106,110,111,+3.77,1440,타임아웃24h
2026-07-14T23:45:40.157398+09:00,2026-07-15T01:23:54.672845+09:00,CAP,0.00,7393714,29.3,25.2,24.25,25.31,-3.77,98,손절-3.0%
2026-07-14T01:26:23.615905+09:00,2026-07-15T01:26:39.079355+09:00,ETH,0.23,3737230,13.4,2.629e+06,2.766e+06,2.775e+06,+5.21,1440,타임아웃24h
2026-07-15T01:28:42.909627+09:00,2026-07-15T02:02:54.597339+09:00,BILL,0.22,5396953,187.1,59.85,60.16,63.93,+0.52,34,트레일(고점+6.8%)
2026-07-15T00:48:45.737801+09:00,2026-07-15T02:07:46.963155+09:00,H,0.06,3257107,19.9,54.2,52.02,54.8,-4.02,79,손절-3.0%
2026-07-14T16:48:58.454332+09:00,2026-07-15T02:26:26.311427+09:00,EDGEX,0.29,11099885,232.0,614,592,641,-3.58,577,손절-3.0%
2026-07-14T02:58:07.915881+09:00,2026-07-15T02:58:21.300247+09:00,NEAR,0.25,3612399,361.1,2867,3006,3034,+4.85,1440,타임아웃24h
2026-07-15T01:05:38.839034+09:00,2026-07-15T03:16:22.353308+09:00,ZBT,0.30,3408217,19.0,172,166,173,-3.49,131,손절-3.0%
2026-07-15T02:40:18.043929+09:00,2026-07-15T03:17:45.201644+09:00,EDGEX,0.17,5041960,458.7,592,573,592,-3.21,37,손절-3.0%
2026-07-14T20:41:23.607106+09:00,2026-07-15T03:20:30.322336+09:00,BASED,0.00,8765407,24.9,131,126,136,-3.82,399,손절-3.0%
2026-07-14T03:23:49.673217+09:00,2026-07-15T03:23:58.789202+09:00,PENGU,0.22,4034837,74.8,8.66,8.615,8.818,-0.52,1440,타임아웃24h
2026-07-15T01:28:22.226822+09:00,2026-07-15T03:37:47.878068+09:00,ALLO,0.27,16230000,67.8,544,525,553,-3.49,129,손절-3.0%
2026-07-14T03:41:38.212414+09:00,2026-07-15T03:41:58.387698+09:00,HBAR,0.21,4745930,13.2,98.35,97.67,99.74,-0.69,1440,타임아웃24h
2026-07-14T03:44:43.352046+09:00,2026-07-15T03:44:43.988740+09:00,XLM,0.00,3884484,70.9,269,272,275,+1.12,1440,타임아웃24h
2026-07-14T23:11:36.168823+09:00,2026-07-15T03:49:13.383744+09:00,SXT,0.13,4066011,11.6,13.38,14.06,14.73,+5.08,278,트레일(고점+10.1%)
2026-07-15T03:21:11.383133+09:00,2026-07-15T03:53:01.199908+09:00,ZBT,0.00,4533796,82.8,166,161,166,-3.01,32,손절-3.0%
2026-07-14T23:43:56.931957+09:00,2026-07-15T04:34:53.241916+09:00,SLX,0.20,4819444,12.4,199,199,209,+0.00,291,트레일(고점+5.0%)
2026-07-14T15:20:15.756970+09:00,2026-07-15T04:40:57.876283+09:00,THE,0.03,3514011,40.0,83.48,80.86,87.05,-3.14,801,손절-3.0%
2026-07-14T16:47:56.620353+09:00,2026-07-15T05:18:25.974994+09:00,XEC,0.20,5151124,51.5,0.0087,0.0084,0.0089,-3.45,750,손절-3.0%
2026-07-15T02:30:55.573652+09:00,2026-07-15T06:19:25.785901+09:00,GWEI,0.25,3146730,59.8,75.58,75.61,79.44,+0.04,229,트레일(고점+5.1%)
2026-07-14T06:19:47.141757+09:00,2026-07-15T06:20:07.156383+09:00,VIRTUAL,0.25,4060000,19.2,814,867,877,+6.51,1440,타임아웃24h
2026-07-14T06:21:50.547787+09:00,2026-07-15T06:21:51.640985+09:00,THQ,0.10,3000000,13.0,17.72,17.31,18.32,-2.31,1440,타임아웃24h
2026-07-15T02:22:16.966270+09:00,2026-07-15T06:22:34.154461+09:00,COS,0.21,5777849,173.3,0.4383,0.4387,0.4665,+0.09,240,트레일(고점+6.4%)
2026-07-14T06:23:53.993824+09:00,2026-07-15T06:23:57.361765+09:00,SOL,0.17,5226273,261.3,111000,113800,114500,+2.52,1440,타임아웃24h
2026-07-15T00:10:51.541558+09:00,2026-07-15T06:27:26.161450+09:00,TOWNS,0.08,4058265,43.1,2.998,2.907,3.138,-3.04,377,손절-3.0%
2026-07-14T06:31:26.775290+09:00,2026-07-15T06:31:35.793671+09:00,SHIB,0.00,3578704,117.3,0.0061,0.0062,0.0063,+1.64,1440,타임아웃24h
2026-07-14T06:40:43.155797+09:00,2026-07-15T06:40:59.204958+09:00,SUI,0.21,3696000,18.4,1058,1122,1128,+6.05,1440,타임아웃24h
2026-07-15T04:12:41.336007+09:00,2026-07-15T07:00:25.824896+09:00,SXT,0.14,3160471,92.3,14.11,13.66,14.11,-3.19,168,손절-3.0%
2026-07-14T07:02:01.577867+09:00,2026-07-15T07:02:09.364664+09:00,PEPE,0.00,10970637,50.2,0.004,0.0041,0.0043,+2.50,1440,타임아웃24h
2026-07-14T08:02:01.430805+09:00,2026-07-15T08:02:21.289251+09:00,MEGA,0.24,5027994,90.4,69.08,71.07,72.02,+2.88,1440,타임아웃24h
2026-07-15T03:21:32.101389+09:00,2026-07-15T08:22:38.000586+09:00,XAN,0.20,5368987,103.3,16.95,17.55,18.41,+3.54,301,트레일(고점+8.6%)
2026-07-14T08:44:43.279244+09:00,2026-07-15T08:44:58.087891+09:00,ADA,0.00,4590100,153.0,232,242,247,+4.31,1440,타임아웃24h
2026-07-15T08:29:57.874890+09:00,2026-07-15T08:50:12.697656+09:00,B3,0.27,3611740,15.0,0.9884,0.958,1.001,-3.08,20,손절-3.0%
2026-07-15T06:20:48.968481+09:00,2026-07-15T08:52:39.148465+09:00,VANA,0.22,5751338,118.8,1791,1850,1940,+3.29,152,트레일(고점+8.3%)
2026-07-15T08:22:58.546940+09:00,2026-07-15T08:54:03.043620+09:00,XAN,0.20,5368987,103.3,17.56,16.99,17.58,-3.25,31,손절-3.0%
2026-07-15T05:21:53.166337+09:00,2026-07-15T09:05:13.157527+09:00,ZBT,0.00,5834779,88.4,161,156,164,-3.11,223,손절-3.0%
2026-07-15T04:29:16.424763+09:00,2026-07-15T09:29:18.854038+09:00,BLAST,0.12,7876390,216.6,0.4432,0.4558,0.4789,+2.84,300,트레일(고점+8.1%)
2026-07-15T08:04:26.682001+09:00,2026-07-15T10:47:49.078040+09:00,SXT,0.10,3200278,20.4,13.62,13.09,13.85,-3.89,163,손절-3.0%
2026-07-15T09:14:16.336174+09:00,2026-07-15T10:48:51.829419+09:00,ZBT,0.00,9456187,82.2,154,149,155,-3.25,95,손절-3.0%
2026-07-15T01:45:58.259934+09:00,2026-07-15T11:26:08.155709+09:00,CAP,0.07,3603801,36.0,24.25,23.49,24.73,-3.13,580,손절-3.0%
2026-07-14T11:38:04.110296+09:00,2026-07-15T11:38:17.805484+09:00,KAIA,0.18,5099950,10.2,49.95,50.34,50.83,+0.78,1440,타임아웃24h
2026-07-15T11:42:07.041036+09:00,2026-07-15T11:42:49.558809+09:00,GNO,0.27,4032033,60.5,316500,307000,316500,-3.00,1,손절-3.0%
2026-07-15T11:20:33.950930+09:00,2026-07-15T11:52:12.151322+09:00,ZBT,0.00,8770239,117.7,148,143,148,-3.38,32,손절-3.0%
2026-07-15T07:50:51.320720+09:00,2026-07-15T12:03:38.932724+09:00,GWEI,0.03,3356767,45.2,74.15,71.74,76.78,-3.25,253,손절-3.0%
2026-07-14T12:19:22.088338+09:00,2026-07-15T12:19:38.933516+09:00,ONDO,0.08,5876000,47.1,452,471,472,+4.20,1440,타임아웃24h
2026-07-14T12:23:49.584148+09:00,2026-07-15T12:23:50.453148+09:00,JTO,0.00,18679104,157.4,928,929,973,+0.11,1440,타임아웃24h
2026-07-15T12:09:11.598557+09:00,2026-07-15T12:53:54.790695+09:00,GWEI,0.06,3993118,11.2,71.5,69.28,71.62,-3.10,45,손절-3.0%
2026-07-15T08:37:17.408934+09:00,2026-07-15T13:03:20.885342+09:00,T,0.05,4099700,47.3,6.273,6.077,6.557,-3.12,266,손절-3.0%
2026-07-15T12:05:43.098234+09:00,2026-07-15T13:06:53.336269+09:00,B3,0.19,5706189,73.3,0.86,0.9187,0.9624,+6.83,61,트레일(고점+11.9%)
2026-07-15T03:31:55.029232+09:00,2026-07-15T13:09:19.460437+09:00,BASED,0.10,3158764,16.4,127,130,137,+2.36,577,트레일(고점+7.9%)
2026-07-15T04:51:44.131469+09:00,2026-07-15T13:09:40.502865+09:00,EDGEX,0.13,3983662,75.3,563,565,597,+0.36,498,트레일(고점+6.0%)
2026-07-15T10:53:43.581966+09:00,2026-07-15T13:10:02.044749+09:00,BILL,0.14,7358009,147.2,58.21,56.35,59.01,-3.20,136,손절-3.0%
2026-07-15T05:28:28.276375+09:00,2026-07-15T13:16:19.677288+09:00,XEC,0.00,16609776,36.7,0.0084,0.0097,0.0102,+15.48,468,트레일(고점+21.4%)
2026-07-15T13:11:46.186896+09:00,2026-07-15T13:18:05.645598+09:00,COS,0.13,6976347,383.6,0.4974,0.4805,0.4974,-3.40,6,손절-3.0%
2026-07-15T07:20:13.401540+09:00,2026-07-15T13:18:26.344093+09:00,ID,0.03,7582614,32.0,50.35,48.78,51.01,-3.12,358,손절-3.0%
2026-07-15T08:57:31.433762+09:00,2026-07-15T13:19:29.321416+09:00,HEMI,0.30,6140700,139.1,6.81,6.599,6.978,-3.10,262,손절-3.0%
2026-07-15T11:26:28.762350+09:00,2026-07-15T13:24:22.262464+09:00,CAP,0.07,3603801,36.0,23.58,22.82,23.62,-3.22,118,손절-3.0%
2026-07-15T12:50:24.121683+09:00,2026-07-15T13:29:15.532150+09:00,NEX,0.00,6000000,106.0,0.0027,0.0026,0.0027,-3.70,39,손절-3.0%
2026-07-15T12:43:45.114746+09:00,2026-07-15T13:39:43.105920+09:00,SXT,0.25,4139319,138.9,12.8,12.37,12.8,-3.36,56,손절-3.0%
2026-07-15T13:11:46.166386+09:00,2026-07-15T13:53:21.419667+09:00,BASED,0.17,7457392,21.3,131,127,131,-3.05,42,손절-3.0%
2026-07-14T14:01:15.317083+09:00,2026-07-15T14:01:25.713163+09:00,PYR,0.00,4411166,10.4,193,195,201,+1.04,1440,타임아웃24h
2026-07-15T03:42:19.094610+09:00,2026-07-15T14:38:09.335223+09:00,ALLO,0.19,9449081,9.4,526,533,561,+1.33,656,트레일(고점+6.7%)
2026-07-15T00:22:14.156180+09:00,2026-07-15T15:10:19.055615+09:00,MPLX,0.14,5995466,64.5,37.75,44,47.27,+16.56,888,트레일(고점+25.2%)
2026-07-15T13:10:22.342218+09:00,2026-07-15T15:10:19.629537+09:00,BILL,0.14,7358009,147.2,56.34,56.34,59.86,+0.00,120,트레일(고점+6.2%)
2026-07-15T14:50:44.405626+09:00,2026-07-15T15:11:22.925179+09:00,NEX,0.00,6000000,106.0,0.0027,0.0026,0.0027,-3.70,21,손절-3.0%
2026-07-15T15:10:39.899430+09:00,2026-07-15T15:11:22.943088+09:00,MPLX,0.14,5995466,64.5,42.87,40.15,42.87,-6.34,1,손절-3.0%
2026-07-15T00:30:51.009686+09:00,2026-07-15T15:12:45.980341+09:00,DEXE,0.14,5562731,27.4,58900,57000,61650,-3.23,882,손절-3.0%
2026-07-15T15:10:39.917536+09:00,2026-07-15T15:43:39.299459+09:00,BILL,0.14,7358009,147.2,56.17,54.34,57.52,-3.26,33,손절-3.0%
2026-07-15T14:38:30.014120+09:00,2026-07-15T15:47:51.598164+09:00,ALLO,0.25,6108865,24.0,536,519,537,-3.17,69,손절-3.0%
2026-07-15T14:14:41.621348+09:00,2026-07-15T15:50:18.794137+09:00,VANA,0.11,4101727,8.7,1956,1893,2001,-3.22,96,손절-3.0%
2026-07-15T15:42:12.087246+09:00,2026-07-15T15:59:46.351792+09:00,COS,0.17,3345287,131.2,0.4603,0.4455,0.4657,-3.22,18,손절-3.0%
2026-07-15T12:24:11.458896+09:00,2026-07-15T16:07:07.513780+09:00,JTO,0.27,6250940,20.4,929,898,929,-3.34,223,손절-3.0%
2026-07-15T13:42:08.680836+09:00,2026-07-15T16:08:10.752277+09:00,GNO,0.27,4032033,60.5,314200,290000,342100,-7.70,146,손절-3.0%
2026-07-15T14:25:11.970152+09:00,2026-07-15T16:10:37.973541+09:00,GWEI,0.25,5682106,12.2,69.74,67.56,70.03,-3.13,105,손절-3.0%
2026-07-15T16:08:31.024045+09:00,2026-07-15T16:34:47.293698+09:00,GNO,0.27,4032033,60.5,215900,208900,224000,-3.24,26,손절-3.0%
2026-07-15T16:50:57.789747+09:00,2026-07-15T16:52:23.416124+09:00,NEX,0.00,6000000,106.0,0.0027,0.0026,0.0027,-3.70,1,손절-3.0%
2026-07-15T15:12:03.997235+09:00,2026-07-15T17:00:29.408021+09:00,BASED,0.17,7457392,21.3,131,127,133,-3.05,108,손절-3.0%
2026-07-15T06:48:16.648835+09:00,2026-07-15T17:08:35.371358+09:00,H,0.29,4065552,32.0,52.93,51.2,53.79,-3.27,620,손절-3.0%
2026-07-15T17:10:41.801396+09:00,2026-07-15T17:33:18.305949+09:00,MPLX,0.14,5995466,64.5,48.85,47.3,49.19,-3.17,23,손절-3.0%
2026-07-15T17:12:48.947494+09:00,2026-07-15T17:36:07.491618+09:00,EPT,0.30,4427786,39.7,0.7665,0.7432,0.7785,-3.04,23,손절-3.0%
2026-07-15T15:26:25.123693+09:00,2026-07-15T17:41:23.891332+09:00,DEXE,0.04,6111831,27.7,55650,53600,57300,-3.68,135,손절-3.0%
2026-07-15T17:10:41.834527+09:00,2026-07-15T17:45:16.201990+09:00,BILL,0.14,7358009,147.2,53.65,51.95,53.79,-3.17,35,손절-3.0%
2026-07-15T17:08:56.104389+09:00,2026-07-15T18:11:57.693185+09:00,H,0.00,7949215,105.0,51.3,49.65,51.85,-3.22,63,손절-3.0%
2026-07-15T16:25:18.642901+09:00,2026-07-15T18:32:41.251106+09:00,GWEI,0.25,5682106,12.2,67.44,65,67.9,-3.62,127,손절-3.0%
2026-07-15T18:51:14.666151+09:00,2026-07-15T18:55:49.421631+09:00,NEX,0.00,6000000,106.0,0.0027,0.0026,0.0027,-3.70,5,손절-3.0%
2026-07-14T18:57:13.829605+09:00,2026-07-15T18:57:33.384012+09:00,WLD,0.07,7682777,12.7,595,604,617,+1.51,1440,타임아웃24h
2026-07-15T15:13:27.643369+09:00,2026-07-15T19:00:02.628873+09:00,XEC,0.20,9808071,81.9,0.0093,0.0099,0.0104,+6.45,227,트레일(고점+11.8%)
2026-07-15T04:35:19.560351+09:00,2026-07-15T19:11:57.304202+09:00,SLX,0.25,5080743,12.0,199,192,206,-3.52,877,손절-3.0%
2026-07-15T19:10:53.625586+09:00,2026-07-15T19:33:01.665569+09:00,MPLX,0.14,5995466,64.5,49.72,48.19,50.39,-3.08,22,손절-3.0%
2026-07-14T19:35:01.071973+09:00,2026-07-15T19:35:06.879444+09:00,INJ,0.29,4931159,31.1,7325,7265,7535,-0.82,1440,타임아웃24h
2026-07-15T19:12:18.171063+09:00,2026-07-15T19:39:43.468516+09:00,SLX,0.25,5080743,12.0,193,187,193,-3.11,27,손절-3.0%
2026-07-15T19:10:53.674623+09:00,2026-07-15T19:55:30.604257+09:00,BILL,0.14,7358009,147.2,51.69,49.82,52.64,-3.62,45,손절-3.0%
2026-07-15T16:38:39.008955+09:00,2026-07-15T20:48:45.607571+09:00,ALLO,0.25,6108865,24.0,536,519,536,-3.17,250,손절-3.0%
2026-07-15T20:51:32.989641+09:00,2026-07-15T21:04:11.495303+09:00,NEX,0.00,6000000,106.0,0.0026,0.0025,0.0026,-3.85,13,손절-3.0%
2026-07-15T19:23:11.207318+09:00,2026-07-15T21:10:52.605252+09:00,B3,0.30,6103595,43.0,0.9697,0.94,0.98,-3.06,108,손절-3.0%
2026-07-15T06:05:30.647922+09:00,2026-07-15T21:28:08.924457+09:00,KAITO,0.00,3010467,13.3,1112,1133,1191,+1.89,923,트레일(고점+7.1%)
2026-07-14T21:59:44.277311+09:00,2026-07-15T21:59:57.169680+09:00,SOON,0.25,5622281,8.3,244,243,246,-0.41,1440,타임아웃24h
2026-07-14T22:01:47.763168+09:00,2026-07-15T22:02:03.615697+09:00,KITE,0.25,5135874,192.6,175,181,182,+3.43,1440,타임아웃24h
2026-07-15T22:16:28.397596+09:00,2026-07-15T22:24:12.879433+09:00,B3,0.09,3338813,32.6,0.9266,0.8933,0.9269,-3.59,8,손절-3.0%
2026-07-14T22:34:06.243246+09:00,2026-07-15T22:34:23.563599+09:00,BTC,0.01,3995723,21.3,9.4112e+07,9.6294e+07,9.64e+07,+2.32,1440,타임아웃24h
2026-07-15T21:04:31.591711+09:00,2026-07-15T22:45:17.400224+09:00,XEC,0.20,8082474,14.5,0.0099,0.0101,0.0106,+2.02,101,트레일(고점+7.1%)
2026-07-15T22:19:37.721250+09:00,2026-07-15T22:53:21.237256+09:00,0G,0.27,6188965,83.6,296,287,297,-3.04,34,손절-3.0%
2026-07-15T22:51:35.146632+09:00,2026-07-15T23:05:16.719793+09:00,NEX,0.00,6000000,106.0,0.0026,0.0025,0.0026,-3.85,14,손절-3.0%
2026-07-15T21:11:12.846648+09:00,2026-07-15T23:08:26.166184+09:00,MPLX,0.14,5995466,64.5,42.24,43.04,45.2,+1.89,117,트레일(고점+7.0%)
2026-07-15T22:30:11.179593+09:00,2026-07-15T23:17:33.505584+09:00,KAITO,0.03,6142356,34.3,1115,1080,1120,-3.14,47,손절-3.0%
2026-07-14T23:20:32.927943+09:00,2026-07-15T23:20:41.953311+09:00,ENA,0.00,4365098,301.9,122,125,126,+2.46,1440,타임아웃24h
2026-07-15T07:05:58.465745+09:00,2026-07-15T23:31:13.571256+09:00,PEPE,0.00,4632299,46.3,0.0041,0.0041,0.0044,+0.00,985,트레일(고점+7.3%)
2026-07-14T23:35:00.713921+09:00,2026-07-15T23:35:04.197610+09:00,TRX,0.25,6896626,118.4,479,483,485,+0.84,1440,타임아웃24h
2026-07-15T18:08:47.004964+09:00,2026-07-15T23:59:56.788706+09:00,GNO,0.27,4032033,60.5,189100,183300,192600,-3.07,351,손절-3.0%
2026-07-15T23:11:13.592995+09:00,2026-07-16T00:04:52.348198+09:00,MPLX,0.14,5995466,64.5,43.33,42,44.5,-3.07,54,손절-3.0%
2026-07-16T00:00:17.225923+09:00,2026-07-16T00:11:14.123549+09:00,GNO,0.27,4032033,60.5,185200,186600,196600,+0.76,11,트레일(고점+6.2%)
2026-07-15T07:57:28.147612+09:00,2026-07-16T00:28:07.753423+09:00,D,0.28,3157787,18.5,3.967,4.523,4.789,+14.02,991,트레일(고점+20.7%)
2026-07-15T01:26:59.693016+09:00,2026-07-16T05:43:15.353253+09:00,ETH,0.12,564433043,11288.7,2.764e+06,2.829e+06,2.861e+06,+2.35,1696,타임아웃24h
2026-07-15T02:16:03.368149+09:00,2026-07-16T05:43:15.378574+09:00,LINK,0.21,4908578,31.2,12140,12540,12700,+3.29,1647,타임아웃24h
