exit_time,coin,lead,entry,exit,pnl_pct,reason,strong
2026-07-02 12:10:46,EDGE,1.65,122.0000,120.0000,-1.64,손절-1.5%,False
2026-07-02 12:15:04,TAIKO,2.07,300.0000,301.0000,+0.33,트레일(고점+1.3%),False
2026-07-02 12:33:35,TAIKO,1.73,312.0000,307.0000,-1.60,손절-1.5%,False
2026-07-02 12:35:15,EDGE,1.67,120.0000,121.0000,+0.83,타임아웃15분,False
2026-07-02 13:03:53,ZBT,1.86,212.0000,213.0000,+0.47,트레일(고점+1.9%),False
2026-07-02 13:04:12,ARDR,2.77,37.7000,37.6500,-0.13,트레일(고점+1.1%),False
2026-07-02 13:10:33,TAIKO,1.72,307.0000,302.0000,-1.63,손절-1.5%,False
2026-07-02 13:17:45,ENA,1.72,117.0000,118.0000,+0.85,타임아웃15분,False
2026-07-02 13:25:28,TAIKO,1.72,306.0000,301.0000,-1.63,손절-1.5%,False
2026-07-02 13:27:07,BIRB,1.61,101.0000,103.0000,+1.98,트레일(고점+4.0%),False
2026-07-02 13:28:33,BIRB,1.98,104.0000,104.0000,+0.00,트레일(고점+1.9%),False
2026-07-02 13:30:55,BIRB,1.95,105.0000,109.0000,+3.81,트레일(고점+5.7%),False
2026-07-02 13:34:36,TAIKO,2.21,300.0000,295.0000,-1.67,손절-1.5%,False
2026-07-02 13:34:40,BIRB,2.77,110.0000,114.0000,+3.64,트레일(고점+5.5%),False
2026-07-02 13:35:35,BIRB,1.74,116.0000,119.0000,+2.59,트레일(고점+4.3%),False
2026-07-02 13:36:28,BIRB,1.67,120.0000,125.0000,+4.17,트레일(고점+5.8%),False
2026-07-02 13:36:47,BIRB,2.38,125.0000,125.0000,+0.00,트레일(고점+1.6%),False
2026-07-02 13:37:52,BIRB,1.50,129.0000,127.0000,-1.55,손절-1.5%,False
2026-07-02 13:38:22,BIRB,7.00,124.0000,125.0000,+0.81,트레일(고점+2.4%),True
2026-07-02 13:39:31,TAIKO,1.61,293.0000,288.0000,-1.71,손절-1.5%,False
2026-07-02 13:41:11,BIRB,1.65,127.0000,129.0000,+1.57,트레일(고점+3.1%),False
2026-07-02 13:42:12,BIRB,3.15,129.0000,127.0000,-1.55,손절-1.5%,True
2026-07-02 13:45:46,BIRB,2.31,131.0000,132.0000,+0.76,트레일(고점+2.3%),False
2026-07-02 13:46:49,BIRB,1.56,132.0000,130.0000,-1.52,손절-1.5%,False
2026-07-02 13:48:19,BIRB,3.93,127.0000,128.0000,+0.79,트레일(고점+2.4%),True
2026-07-02 13:49:30,BIRB,1.59,128.0000,128.0000,+0.00,트레일(고점+1.6%),False
2026-07-02 13:51:00,BIRB,2.38,127.0000,125.0000,-1.57,손절-1.5%,False
2026-07-02 13:53:11,BIRB,1.61,126.0000,124.0000,-1.59,손절-1.5%,False
2026-07-02 13:54:24,WET,1.78,100.0000,100.0000,+0.00,트레일(고점+1.0%),False
2026-07-02 13:55:44,BIRB,2.42,125.0000,135.0000,+8.00,트레일(고점+9.6%),False
2026-07-02 13:58:59,ENA,1.72,117.0000,117.0000,+0.00,타임아웃15분,False
2026-07-02 13:59:34,TAIKO,2.98,270.0000,271.0000,+0.37,트레일(고점+1.5%),False
2026-07-02 13:59:40,BIRB,2.24,137.0000,144.0000,+5.11,트레일(고점+6.6%),False
2026-07-02 14:00:28,BIRB,2.70,145.0000,147.0000,+1.38,트레일(고점+2.8%),False
2026-07-02 14:00:43,BIRB,2.64,147.0000,148.0000,+0.68,트레일(고점+2.7%),False
2026-07-02 14:00:51,TAIKO,1.90,269.0000,267.0000,-0.74,트레일(고점+1.1%),False
2026-07-02 14:02:04,BIRB,4.12,145.0000,142.0000,-2.07,손절-1.5%,True
2026-07-02 14:03:36,ZBT,2.49,199.0000,203.0000,+2.01,트레일(고점+3.0%),False
2026-07-02 14:04:41,BIRB,4.79,145.0000,138.0000,-4.83,손절-1.5%,True
2026-07-02 14:04:56,BIRB,5.74,141.0000,138.0000,-2.13,손절-1.5%,True
2026-07-02 14:09:44,EDGE,1.71,118.0000,116.0000,-1.69,손절-1.5%,False
2026-07-02 14:14:51,WET,1.98,101.0000,100.0000,-0.99,타임아웃15분,False
2026-07-02 14:20:03,TAIKO,1.89,270.0000,273.0000,+1.11,트레일(고점+2.2%),False
2026-07-02 14:20:05,BIRB,2.17,139.0000,144.0000,+3.60,트레일(고점+5.0%),False
2026-07-02 14:21:01,SLX,1.99,752.0000,756.0000,+0.53,트레일(고점+1.7%),False
2026-07-02 14:22:30,BIRB,2.11,142.0000,149.0000,+4.93,트레일(고점+6.3%),False
2026-07-02 14:23:38,BIRB,1.97,151.0000,155.0000,+2.65,트레일(고점+4.0%),False
2026-07-02 14:24:13,BIRB,1.88,156.0000,157.0000,+0.64,트레일(고점+1.9%),False
2026-07-02 14:24:25,BIO,2.00,44.5500,44.8200,+0.61,트레일(고점+2.1%),False
2026-07-02 14:25:47,BIRB,4.54,152.0000,152.0000,+0.00,트레일(고점+1.3%),True
2026-07-02 14:29:41,BIRB,3.18,155.0000,156.0000,+0.65,트레일(고점+1.9%),True
2026-07-02 14:31:04,BIRB,1.90,156.0000,161.0000,+3.21,트레일(고점+4.5%),False
2026-07-02 14:34:31,BIRB,2.40,161.0000,165.0000,+2.48,트레일(고점+3.7%),False
2026-07-02 14:34:42,TAIKO,2.36,270.0000,269.0000,-0.37,트레일(고점+2.6%),False
2026-07-02 14:38:06,BIRB,3.15,158.0000,159.0000,+0.63,트레일(고점+2.5%),True
2026-07-02 14:39:29,BIRB,3.75,159.0000,155.0000,-2.52,손절-1.5%,True
2026-07-02 14:41:21,EDGE,1.72,116.0000,118.0000,+1.72,타임아웃15분,False
2026-07-02 14:41:41,BIRB,3.98,151.0000,150.0000,-0.66,트레일(고점+1.3%),True
2026-07-02 14:45:26,TAIKO,1.92,276.0000,288.0000,+4.35,트레일(고점+5.4%),False
2026-07-02 14:50:03,BIRB,2.05,147.0000,148.0000,+0.68,트레일(고점+2.0%),False
2026-07-02 14:52:52,BIRB,1.97,153.0000,150.0000,-1.96,손절-1.5%,False
2026-07-02 14:53:37,BIRB,5.42,146.0000,146.0000,+0.00,트레일(고점+1.4%),True
2026-07-02 14:56:46,TAIKO,1.56,284.0000,290.0000,+2.11,트레일(고점+3.2%),False
2026-07-02 14:57:03,BIRB,2.04,147.0000,148.0000,+0.68,트레일(고점+2.0%),False
2026-07-02 14:57:46,BIRB,2.10,146.0000,143.0000,-2.05,손절-1.5%,False
2026-07-02 15:00:01,TAIKO,1.55,291.0000,286.0000,-1.72,손절-1.5%,False
2026-07-02 15:00:56,BIRB,2.14,144.0000,141.0000,-2.08,손절-1.5%,False
2026-07-02 15:11:22,BIRB,2.88,137.0000,137.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 15:12:40,ENA,2.62,114.0000,114.0000,+0.00,트레일(고점+1.8%),False
2026-07-02 15:13:50,BIRB,2.19,135.0000,136.0000,+0.74,트레일(고점+2.2%),False
2026-07-02 15:17:35,WET,1.71,99.3900,100.0000,+0.61,타임아웃15분,False
2026-07-02 15:30:50,BIRB,2.08,143.0000,144.0000,+0.70,트레일(고점+2.1%),False
2026-07-02 15:40:22,TAIKO,1.98,274.0000,269.0000,-1.82,손절-1.5%,False
2026-07-02 15:47:54,BIRB,2.16,137.0000,137.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 15:51:28,BIRB,2.19,134.0000,134.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 16:05:24,EDGE,1.72,116.0000,114.0000,-1.72,손절-1.5%,False
2026-07-02 16:05:55,TAIKO,1.61,271.0000,271.0000,+0.00,트레일(고점+1.1%),False
2026-07-02 16:06:06,BIRB,1.59,125.0000,125.0000,+0.00,트레일(고점+1.6%),False
2026-07-02 16:06:51,BIRB,1.56,127.0000,125.0000,-1.57,손절-1.5%,False
2026-07-02 16:09:23,BIRB,1.55,126.0000,127.0000,+0.79,트레일(고점+2.4%),False
2026-07-02 16:11:55,BIRB,1.53,128.0000,129.0000,+0.78,트레일(고점+2.3%),False
2026-07-02 16:12:29,BIRB,1.54,131.0000,129.0000,-1.53,손절-1.5%,False
2026-07-02 16:13:46,BIRB,4.59,129.0000,127.0000,-1.55,손절-1.5%,True
2026-07-02 16:17:31,BIRB,1.54,130.0000,126.0000,-3.08,손절-1.5%,False
2026-07-02 16:17:55,BIRB,4.69,126.0000,124.0000,-1.59,손절-1.5%,True
2026-07-02 16:18:55,BIRB,1.63,125.0000,123.0000,-1.60,손절-1.5%,False
2026-07-02 16:20:04,TAIKO,1.60,267.0000,267.0000,+0.00,트레일(고점+1.1%),False
2026-07-02 16:23:44,BIRB,1.64,124.0000,125.0000,+0.81,트레일(고점+2.4%),False
2026-07-02 16:23:55,EDGE,1.72,115.0000,112.0000,-2.61,손절-1.5%,False
2026-07-02 16:26:10,BIRB,1.57,127.0000,129.0000,+1.57,트레일(고점+3.1%),False
2026-07-02 16:28:13,TAIKO,1.99,269.0000,269.0000,+0.00,트레일(고점+1.1%),False
2026-07-02 16:29:12,ARDR,1.51,36.5500,36.5200,-0.08,트레일(고점+1.1%),False
2026-07-02 16:29:33,BIRB,2.33,128.0000,126.0000,-1.56,손절-1.5%,False
2026-07-02 16:31:01,TAIKO,1.58,267.0000,261.0000,-2.25,손절-1.5%,False
2026-07-02 16:32:52,ARDR,3.27,36.5200,37.1200,+1.64,트레일(고점+3.8%),True
2026-07-02 16:33:13,BIRB,1.55,127.0000,128.0000,+0.79,트레일(고점+2.4%),False
2026-07-02 16:37:18,PYTH,2.64,61.4200,61.4000,-0.03,트레일(고점+1.0%),False
2026-07-02 16:40:49,BIRB,1.57,127.0000,128.0000,+0.79,트레일(고점+2.4%),False
2026-07-02 16:44:58,TAIKO,1.61,258.0000,263.0000,+1.94,트레일(고점+3.5%),False
2026-07-02 16:48:53,BIRB,1.57,128.0000,126.0000,-1.56,손절-1.5%,False
2026-07-02 16:58:11,BIRB,2.41,124.0000,127.0000,+2.42,트레일(고점+4.0%),False
2026-07-02 16:58:46,ARDR,1.58,37.1000,36.7900,-0.84,타임아웃15분,False
2026-07-02 17:03:36,BIRB,1.59,128.0000,130.0000,+1.56,트레일(고점+3.1%),False
2026-07-02 17:07:05,BIRB,2.28,132.0000,130.0000,-1.52,손절-1.5%,False
2026-07-02 17:08:40,BIRB,3.04,130.0000,133.0000,+2.31,트레일(고점+3.8%),True
2026-07-02 17:12:41,BIRB,1.53,131.0000,131.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 17:14:52,BIRB,1.53,132.0000,130.0000,-1.52,손절-1.5%,False
2026-07-02 17:20:28,BIRB,1.54,130.0000,131.0000,+0.77,트레일(고점+2.3%),False
2026-07-02 17:22:01,BIRB,1.54,131.0000,129.0000,-1.53,손절-1.5%,False
2026-07-02 17:29:19,BIRB,1.54,130.0000,132.0000,+1.54,트레일(고점+3.1%),False
2026-07-02 17:29:25,VVV,1.57,19850.0000,19710.0000,-0.71,타임아웃15분,False
2026-07-02 17:35:09,BIRB,1.52,132.0000,132.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 17:41:52,BIRB,2.29,130.0000,128.0000,-1.54,손절-1.5%,False
2026-07-02 17:43:34,BIRB,1.55,128.0000,126.0000,-1.56,손절-1.5%,False
2026-07-02 17:43:55,TAIKO,1.60,257.0000,253.0000,-1.56,손절-1.5%,False
2026-07-02 17:45:48,BIRB,1.55,127.0000,127.0000,+0.00,트레일(고점+1.6%),False
2026-07-02 17:48:43,WET,2.88,103.0000,104.0000,+0.97,타임아웃15분,False
2026-07-02 17:51:55,TAIKO,1.59,252.0000,253.0000,+0.40,트레일(고점+1.6%),False
2026-07-02 17:54:14,BIRB,1.57,126.0000,128.0000,+1.59,트레일(고점+3.2%),False
2026-07-02 18:01:14,BIRB,1.55,128.0000,128.0000,+0.00,트레일(고점+1.6%),False
2026-07-02 18:05:26,TAIKO,2.36,261.0000,263.0000,+0.77,트레일(고점+1.9%),False
2026-07-02 18:06:02,BIRB,1.56,128.0000,129.0000,+0.78,트레일(고점+2.3%),False
2026-07-02 18:08:51,TAIKO,1.88,265.0000,261.0000,-1.51,손절-1.5%,False
2026-07-02 18:15:21,BIRB,2.34,128.0000,131.0000,+2.34,트레일(고점+3.9%),False
2026-07-02 18:16:01,TAIKO,2.24,260.0000,255.0000,-1.92,손절-1.5%,False
2026-07-02 18:17:01,ENA,1.72,117.0000,116.0000,-0.85,타임아웃15분,False
2026-07-02 18:17:27,TAIKO,2.50,252.0000,254.0000,+0.79,트레일(고점+2.0%),False
2026-07-02 18:19:38,TAIKO,2.13,251.0000,253.0000,+0.80,트레일(고점+2.0%),False
2026-07-02 18:21:53,BIRB,2.31,129.0000,134.0000,+3.88,트레일(고점+5.4%),False
2026-07-02 18:22:22,TAIKO,2.13,252.0000,252.0000,+0.00,트레일(고점+1.2%),False
2026-07-02 18:25:13,TAIKO,2.95,250.0000,251.0000,+0.40,트레일(고점+1.6%),False
2026-07-02 18:25:49,TAIKO,2.96,249.0000,250.0000,+0.40,트레일(고점+1.6%),False
2026-07-02 18:26:27,TAIKO,1.52,251.0000,247.0000,-1.59,손절-1.5%,False
2026-07-02 18:27:26,TAIKO,2.22,247.0000,243.0000,-1.62,손절-1.5%,False
2026-07-02 18:29:00,TAIKO,2.66,244.0000,244.0000,+0.00,트레일(고점+1.2%),False
2026-07-02 18:30:49,BIRB,1.52,132.0000,130.0000,-1.52,손절-1.5%,False
2026-07-02 18:37:34,TAIKO,2.15,249.0000,249.0000,+0.00,트레일(고점+1.2%),False
2026-07-02 18:40:20,TAIKO,1.83,246.0000,241.0000,-2.03,손절-1.5%,False
2026-07-02 18:44:38,TAIKO,2.20,238.0000,234.0000,-1.68,손절-1.5%,False
2026-07-02 18:46:47,BIRB,2.22,136.0000,137.0000,+0.74,트레일(고점+2.2%),False
2026-07-02 18:49:25,EDGE,1.71,118.0000,116.0000,-1.69,손절-1.5%,False
2026-07-02 18:58:44,TAIKO,1.81,234.0000,234.0000,+0.00,트레일(고점+1.3%),False
2026-07-02 19:02:03,TAIKO,1.79,229.0000,234.0000,+2.18,트레일(고점+3.5%),False
2026-07-02 19:02:34,TAIKO,3.28,230.0000,226.0000,-1.74,손절-1.5%,True
2026-07-02 19:02:44,TAIKO,3.73,227.0000,222.0000,-2.20,손절-1.5%,True
2026-07-02 19:03:38,TAIKO,5.41,222.0000,223.0000,+0.45,트레일(고점+1.8%),True
2026-07-02 19:05:41,TAIKO,3.32,224.0000,224.0000,+0.00,트레일(고점+1.3%),True
2026-07-02 19:14:24,TAIKO,1.99,218.0000,223.0000,+2.29,트레일(고점+3.7%),False
2026-07-02 19:22:39,EDGE,1.68,118.0000,116.0000,-1.69,손절-1.5%,False
2026-07-02 19:34:22,TAIKO,1.54,225.0000,227.0000,+0.89,트레일(고점+2.2%),False
2026-07-02 19:42:12,TAIKO,1.97,241.0000,237.0000,-1.66,손절-1.5%,False
2026-07-02 19:48:02,TAIKO,1.55,235.0000,240.0000,+2.13,트레일(고점+3.4%),False
2026-07-02 19:58:56,JUP,1.94,359.0000,361.0000,+0.56,트레일(고점+1.7%),False
2026-07-02 20:01:30,BIRB,1.57,128.0000,126.0000,-1.56,손절-1.5%,False
2026-07-02 20:03:09,BIRB,1.57,128.0000,126.0000,-1.56,손절-1.5%,False
2026-07-02 20:04:11,BIRB,1.57,128.0000,127.0000,-0.78,트레일(고점+1.6%),False
2026-07-02 20:23:34,BIRB,1.54,129.0000,133.0000,+3.10,트레일(고점+4.7%),False
2026-07-02 20:24:14,TAIKO,1.92,234.0000,240.0000,+2.56,타임아웃15분,False
2026-07-02 20:30:28,BIRB,2.25,133.0000,134.0000,+0.75,트레일(고점+2.3%),False
2026-07-02 20:38:16,BIRB,2.25,133.0000,135.0000,+1.50,트레일(고점+3.0%),False
2026-07-02 20:38:59,ZBT,1.97,202.0000,203.0000,+0.50,트레일(고점+2.0%),False
2026-07-02 20:43:39,EDGE,1.72,116.0000,114.0000,-1.72,손절-1.5%,False
2026-07-02 20:53:12,TAIKO,1.83,246.0000,250.0000,+1.63,트레일(고점+2.8%),False
2026-07-02 20:54:43,BIRB,1.52,133.0000,133.0000,+0.00,트레일(고점+1.5%),False
2026-07-02 20:58:41,TAIKO,2.52,248.0000,250.0000,+0.81,트레일(고점+2.0%),False
2026-07-02 20:59:57,TAIKO,1.74,259.0000,262.0000,+1.16,트레일(고점+2.3%),False
2026-07-02 21:00:35,TAIKO,5.90,254.0000,254.0000,+0.00,트레일(고점+1.2%),True
2026-07-02 21:04:47,TAIKO,1.74,259.0000,255.0000,-1.54,손절-1.5%,False
2026-07-02 21:06:24,TAIKO,1.85,255.0000,255.0000,+0.00,트레일(고점+1.2%),False
2026-07-02 21:06:45,BIRB,1.53,132.0000,136.0000,+3.03,트레일(고점+4.5%),False
2026-07-02 21:08:31,TAIKO,2.33,254.0000,250.0000,-1.57,손절-1.5%,False
2026-07-02 21:28:35,TAIKO,2.32,243.0000,243.0000,+0.00,트레일(고점+1.2%),False
2026-07-02 21:30:32,TAIKO,1.92,241.0000,241.0000,+0.00,트레일(고점+1.2%),False
2026-07-02 21:35:08,TAIKO,2.03,240.0000,235.0000,-2.08,손절-1.5%,False
2026-07-02 21:40:19,BIRB,1.50,133.0000,134.0000,+0.75,트레일(고점+2.3%),False
2026-07-02 21:47:04,TAIKO,1.52,234.0000,234.0000,+0.00,트레일(고점+1.3%),False
2026-07-02 21:54:11,BIRB,1.52,133.0000,140.0000,+5.26,트레일(고점+6.8%),False
2026-07-02 21:56:19,BIRB,2.16,140.0000,140.0000,+0.00,트레일(고점+1.4%),False
2026-07-02 22:07:34,ENA,1.72,117.0000,117.0000,+0.00,타임아웃15분,False
2026-07-02 22:11:06,EDGE,1.71,118.0000,118.0000,+0.00,타임아웃15분,False
2026-07-02 22:19:48,TAIKO,1.85,243.0000,239.0000,-1.65,손절-1.5%,False
2026-07-02 22:45:26,TAIKO,3.30,218.0000,218.0000,+0.00,트레일(고점+1.4%),True
2026-07-02 22:47:02,DOGE,1.79,113.0000,114.0000,+0.88,타임아웃15분,False
2026-07-02 22:51:04,ENA,1.69,119.0000,120.0000,+0.84,타임아웃15분,False
2026-07-02 23:18:49,TAIKO,2.47,218.0000,220.0000,+0.92,타임아웃15분,False
2026-07-02 23:35:23,BIRB,2.17,138.0000,135.0000,-2.17,손절-1.5%,False
2026-07-02 23:38:12,DOGE,2.67,112.0000,112.0000,+0.00,타임아웃15분,False
2026-07-02 23:40:35,EDGE,1.71,116.0000,114.0000,-1.72,손절-1.5%,False
2026-07-02 23:41:10,ENA,1.72,117.0000,117.0000,+0.00,타임아웃15분,False
2026-07-02 23:44:29,TAIKO,1.52,217.0000,217.0000,+0.00,트레일(고점+1.4%),False
2026-07-03 00:00:25,TAIKO,1.52,217.0000,218.0000,+0.46,트레일(고점+2.3%),False
2026-07-03 00:41:22,EDGE,1.71,116.0000,117.0000,+0.86,타임아웃15분,False
2026-07-03 01:17:22,EDGE,1.71,115.0000,117.0000,+1.74,타임아웃15분,False
2026-07-03 01:19:28,BIRB,1.52,132.0000,129.0000,-2.27,손절-1.5%,False
2026-07-03 01:27:05,BIRB,1.55,129.0000,131.0000,+1.55,트레일(고점+3.1%),False
