entry_date,exit_date,symbol,coin,entry_price,exit_price,mom_pct_at_entry,notional_usdt,pnl_pct,pnl_usdt,reason,hold_days,mfe_pct,mae_pct
2025-09-22,2025-09-27,PEAQUSDT,PEAQ,162.0,137.0,93.69,30.0,-15.4321,-4.6296,랭크아웃(Top3이탈),5,4.32,-15.43
2025-09-24,2025-10-01,HUSDT,H,74.94,91.38,72.83,30.0,21.9376,6.5813,트레일(최고48%->22%),7,48.12,-3.06
2025-09-27,2025-10-03,BLUEUSDT,BLUE,194.0,168.0,112.42,30.0,-13.4021,-4.0206,랭크아웃(Top3이탈),6,14.43,-13.4
2025-10-03,2025-10-04,SOONUSDT,SOON,722.0,698.0,60.8,30.0,-3.3241,-0.9972,랭크아웃(Top3이탈),1,0.0,-3.32
2025-10-01,2025-10-05,AVLUSDT,AVL,360.0,360.0,75.61,30.0,0.0,0.0,랭크아웃(Top3이탈),4,2.5,-2.78
2025-10-05,2025-10-07,STATUSDT,STAT,219.0,194.0,85.59,30.0,-11.4155,-3.4247,랭크아웃(Top3이탈),2,0.0,-11.42
2025-10-04,2025-10-08,BLUEUSDT,BLUE,172.0,149.0,57.8,30.0,-13.3721,-4.0116,랭크아웃(Top3이탈),4,1.16,-13.37
2025-10-08,2025-10-09,LISTAUSDT,LISTA,796.0,630.0,108.38,30.0,-20.8543,-6.2563,스탑-20%,1,0.0,-20.85
2025-10-09,2025-10-10,LISTAUSDT,LISTA,630.0,610.0,69.81,30.0,-3.1746,-0.9524,랭크아웃(Top3이탈),1,0.0,-3.17
2025-10-10,2025-10-11,STATUSDT,STAT,192.0,169.0,58.68,30.0,-11.9792,-3.5937,랭크아웃(Top3이탈),1,0.0,-11.98
2025-09-25,2025-10-12,MERLUSDT,MERL,407.0,551.0,93.81,30.0,35.3808,10.6143,랭크아웃(Top3이탈),17,49.63,-0.74
2025-10-12,2025-10-13,LISTAUSDT,LISTA,619.0,575.0,49.52,30.0,-7.1082,-2.1325,랭크아웃(Top3이탈),1,0.0,-7.11
2025-10-13,2025-10-14,ALICEUSDT,ALICE,685.0,671.0,48.59,30.0,-2.0438,-0.6131,랭크아웃(Top3이탈),1,0.0,-2.04
2025-10-11,2025-10-15,HUSDT,H,114.0,221.0,36.9,30.0,93.8596,28.1579,트레일(최고122%->94%),4,121.93,-0.0
2025-10-07,2025-10-16,SOONUSDT,SOON,1155.0,1250.0,171.76,30.0,8.2251,2.4675,트레일(최고22%->8%),9,21.56,-0.0
2025-10-14,2025-10-16,TAOUSDT,TAO,660500.0,611000.0,48.03,30.0,-7.4943,-2.2483,랭크아웃(Top3이탈),2,0.0,-7.49
2025-10-15,2025-10-17,HUSDT,H,221.0,176.0,204.2,30.0,-20.362,-6.1086,스탑-20%,2,0.0,-20.36
2025-10-16,2025-10-18,BELUSDT,BEL,491.0,415.0,48.34,30.0,-15.4786,-4.6436,랭크아웃(Top3이탈),2,0.0,-15.48
2025-10-17,2025-10-20,HUSDT,H,176.0,209.0,139.88,30.0,18.75,5.625,트레일(최고35%->19%),3,35.23,-6.25
2025-10-18,2025-10-25,TAOUSDT,TAO,596500.0,579500.0,40.22,30.0,-2.85,-0.855,랭크아웃(Top3이탈),7,15.0,-4.11
2025-10-25,2025-10-26,LAUSDT,LA,679.0,649.0,29.33,30.0,-4.4183,-1.3255,랭크아웃(Top3이탈),1,0.0,-4.42
2025-10-16,2025-10-27,SOONUSDT,SOON,1250.0,1040.0,163.16,30.0,-16.8,-5.04,랭크아웃(Top3이탈),11,14.16,-16.8
2025-10-20,2025-10-28,HUSDT,H,209.0,444.0,102.91,30.0,112.4402,33.7321,트레일(최고144%->112%),8,144.02,-0.0
2025-10-26,2025-10-30,TAOUSDT,TAO,606500.0,631500.0,27.9,30.0,4.122,1.2366,랭크아웃(Top3이탈),4,8.24,-0.91
2025-10-30,2025-10-31,MORPHOUSDT,MORPHO,2930.0,2994.0,20.68,30.0,2.1843,0.6553,랭크아웃(Top3이탈),1,2.18,-0.0
2025-10-31,2025-11-02,TAOUSDT,TAO,719500.0,732000.0,52.08,30.0,1.7373,0.5212,랭크아웃(Top3이탈),2,4.17,-0.0
2025-11-02,2025-11-03,ZKUSDT,ZK,88.89,71.65,45.63,30.0,-19.3948,-5.8184,랭크아웃(Top3이탈),1,0.0,-19.39
2025-11-03,2025-11-04,TRUMPUSDT,TRUMP,11500.0,10960.0,21.56,30.0,-4.6957,-1.4087,랭크아웃(Top3이탈),1,0.0,-4.7
2025-11-04,2025-11-05,ICPUSDT,ICP,8340.0,7520.0,62.57,30.0,-9.8321,-2.9496,랭크아웃(Top3이탈),1,0.0,-9.83
2025-10-27,2025-11-06,VIRTUALUSDT,VIRTUAL,2156.0,1840.0,34.67,30.0,-14.6568,-4.397,랭크아웃(Top3이탈),10,18.04,-14.66
2025-10-28,2025-11-06,HUSDT,H,444.0,201.0,359.01,30.0,-54.7297,-16.4189,스탑-20%,9,2.25,-54.73
2025-11-05,2025-11-07,ZKUSDT,ZK,117.0,99.15,104.76,30.0,-15.2564,-4.5769,랭크아웃(Top3이탈),2,0.0,-15.26
2025-11-06,2025-11-09,ICPUSDT,ICP,10270.0,10830.0,122.29,30.0,5.4528,1.6358,트레일(최고26%->5%),3,26.29,-0.0
2025-11-07,2025-11-13,VIRTUALUSDT,VIRTUAL,2087.0,1907.0,81.16,30.0,-8.6248,-2.5874,랭크아웃(Top3이탈),6,2.01,-8.62
2025-11-09,2025-11-15,ICPUSDT,ICP,10830.0,7880.0,127.09,30.0,-27.2392,-8.1717,스탑-20%,6,0.0,-27.24
2025-11-06,2025-11-16,SOONUSDT,SOON,2026.0,2992.0,70.68,30.0,47.6802,14.304,트레일(최고98%->48%),10,97.73,-0.0
2025-11-13,2025-11-16,ZKUSDT,ZK,74.38,81.95,49.93,30.0,10.1775,3.0532,랭크아웃(Top3이탈),3,10.18,-0.0
2025-11-16,2025-11-18,SOONUSDT,SOON,2992.0,1877.0,187.69,30.0,-37.266,-11.1798,스탑-20%,2,0.0,-37.27
2025-11-16,2025-11-18,STRKUSDT,STRK,348.0,270.0,92.27,30.0,-22.4138,-6.7241,스탑-20%,2,0.0,-22.41
2025-11-18,2025-11-19,SOONUSDT,SOON,1877.0,1818.0,66.55,30.0,-3.1433,-0.943,랭크아웃(Top3이탈),1,0.0,-3.14
2025-11-19,2025-11-20,ZKUSDT,ZK,75.24,72.53,68.32,30.0,-3.6018,-1.0805,랭크아웃(Top3이탈),1,0.0,-3.6
2025-11-20,2025-11-21,GRASSUSDT,GRASS,889.0,606.0,75.0,30.0,-31.8335,-9.5501,스탑-20%,1,0.0,-31.83
2025-11-15,2025-11-22,ICPUSDT,ICP,7880.0,6245.0,63.66,30.0,-20.7487,-6.2246,스탑-20%,7,0.13,-20.75
2025-11-18,2025-11-22,STRKUSDT,STRK,270.0,257.0,52.54,30.0,-4.8148,-1.4444,트레일(최고41%->-5%),4,41.48,-4.81
2025-11-21,2025-11-22,HFTUSDT,HFT,86.75,61.68,29.54,30.0,-28.8991,-8.6697,스탑-20%,1,0.0,-28.9
2025-11-22,2025-11-23,0GUSDT,0G,1983.0,1920.0,35.73,30.0,-3.177,-0.9531,랭크아웃(Top3이탈),1,0.0,-3.18
2025-11-22,2025-11-23,MERLUSDT,MERL,553.0,522.0,20.22,30.0,-5.6058,-1.6817,랭크아웃(Top3이탈),1,0.0,-5.61
2025-11-23,2025-11-24,FETUSDT,FET,434.0,416.0,30.33,30.0,-4.1475,-1.2442,랭크아웃(Top3이탈),1,0.0,-4.15
2025-11-22,2025-11-25,STRKUSDT,STRK,257.0,201.0,44.38,30.0,-21.7899,-6.537,스탑-20%,3,0.0,-21.79
2025-11-24,2025-11-25,KITEUSDT,KITE,149.0,150.0,43.27,30.0,0.6711,0.2013,랭크아웃(Top3이탈),1,0.67,-0.0
2025-11-25,2025-11-26,WLFIUSDT,WLFI,236.0,238.0,34.09,30.0,0.8475,0.2542,랭크아웃(Top3이탈),1,0.85,-0.0
2025-11-25,2025-11-26,WAVESUSDT,WAVES,1268.0,1133.0,31.67,30.0,-10.6467,-3.194,랭크아웃(Top3이탈),1,0.0,-10.65
2025-11-23,2025-11-27,PARTIUSDT,PARTI,119.0,147.0,35.44,30.0,23.5294,7.0588,트레일(최고40%->24%),4,40.34,-0.0
2025-11-26,2025-11-27,STRKUSDT,STRK,217.0,219.0,40.0,30.0,0.9217,0.2765,랭크아웃(Top3이탈),1,0.92,-0.0
2025-11-27,2025-11-30,WLFIUSDT,WLFI,246.0,240.0,38.98,30.0,-2.439,-0.7317,랭크아웃(Top3이탈),3,0.41,-2.85
2025-11-30,2025-12-01,GLMUSDT,GLM,381.0,366.0,18.69,30.0,-3.937,-1.1811,랭크아웃(Top3이탈),1,0.0,-3.94
2025-12-01,2025-12-02,SOLVUSDT,SOLV,27.67,26.97,11.66,30.0,-2.5298,-0.7589,랭크아웃(Top3이탈),1,0.0,-2.53
2025-11-27,2025-12-04,PARTIUSDT,PARTI,147.0,179.0,47.86,30.0,21.7687,6.5306,트레일(최고35%->22%),7,35.37,-0.0
2025-11-26,2025-12-05,KITEUSDT,KITE,157.0,138.0,48.11,30.0,-12.1019,-3.6306,랭크아웃(Top3이탈),9,8.28,-12.1
2025-12-02,2025-12-06,A8USDT,A8,84.0,91.67,15.07,30.0,9.131,2.7393,트레일(최고36%->9%),4,35.71,-0.0
2025-12-05,2025-12-06,GRNDUSDT,GRND,47.29,48.65,24.12,30.0,2.8759,0.8628,랭크아웃(Top3이탈),1,2.88,-0.0
2025-12-06,2025-12-08,INUSDT,IN,149.0,129.0,37.96,30.0,-13.4228,-4.0268,랭크아웃(Top3이탈),2,0.0,-13.42
2025-12-08,2025-12-09,TEMCOUSDT,TEMCO,1.358,1.194,32.36,30.0,-12.0766,-3.623,랭크아웃(Top3이탈),1,0.0,-12.08
2025-12-09,2025-12-10,GUSDT,G,13.32,9.626,66.17,30.0,-27.7327,-8.3198,스탑-20%,1,0.0,-27.73
2025-12-04,2025-12-12,PARTIUSDT,PARTI,179.0,151.0,45.53,30.0,-15.6425,-4.6927,랭크아웃(Top3이탈),8,0.0,-15.64
2025-12-12,2025-12-15,TEMCOUSDT,TEMCO,1.353,1.167,36.67,30.0,-13.7472,-4.1242,랭크아웃(Top3이탈),3,0.0,-13.75
2025-12-15,2025-12-16,MERLUSDT,MERL,683.0,563.0,39.39,30.0,-17.5695,-5.2709,랭크아웃(Top3이탈),1,0.0,-17.57
2025-12-16,2025-12-17,TEMCOUSDT,TEMCO,1.235,1.212,24.68,30.0,-1.8623,-0.5587,랭크아웃(Top3이탈),1,0.0,-1.86
2025-12-06,2025-12-18,A8USDT,A8,91.67,69.32,43.3,30.0,-24.3809,-7.3143,스탑-20%,12,2.26,-24.38
2025-12-17,2025-12-18,MERLUSDT,MERL,602.0,561.0,40.0,30.0,-6.8106,-2.0432,랭크아웃(Top3이탈),1,0.0,-6.81
2025-12-18,2025-12-19,BARDUSDT,BARD,1390.0,1291.0,23.89,30.0,-7.1223,-2.1367,랭크아웃(Top3이탈),1,0.0,-7.12
2025-12-10,2025-12-20,GRNDUSDT,GRND,50.81,49.88,39.97,30.0,-1.8303,-0.5491,랭크아웃(Top3이탈),10,0.63,-4.49
2025-12-19,2025-12-20,THEUSDT,THE,282.0,280.0,21.55,30.0,-0.7092,-0.2128,랭크아웃(Top3이탈),1,0.0,-0.71
2025-12-20,2025-12-21,ANIMEUSDT,ANIME,12.31,10.51,30.62,30.0,-14.6223,-4.3867,랭크아웃(Top3이탈),1,0.0,-14.62
2025-12-18,2025-12-22,A8USDT,A8,69.32,74.0,37.65,30.0,6.7513,2.0254,랭크아웃(Top3이탈),4,6.75,-3.3
2025-12-20,2025-12-23,XPLAUSDT,XPLA,40.71,29.83,62.84,30.0,-26.7256,-8.0177,스탑-20%,3,0.0,-26.73
2025-12-21,2025-12-23,SWAPUSDT,SWAP,98.58,75.32,68.2,30.0,-23.595,-7.0785,스탑-20%,2,0.0,-23.6
2025-12-22,2025-12-23,BIOTUSDT,BIOT,0.8054,0.6406,37.7,30.0,-20.4619,-6.1386,스탑-20%,1,0.0,-20.46
2025-12-23,2025-12-25,TEMCOUSDT,TEMCO,1.258,1.226,39.78,30.0,-2.5437,-0.7631,랭크아웃(Top3이탈),2,0.0,-4.13
2025-12-25,2025-12-26,ZBTUSDT,ZBT,219.0,182.0,35.19,30.0,-16.895,-5.0685,랭크아웃(Top3이탈),1,0.0,-16.89
2025-12-23,2025-12-27,ANIMEUSDT,ANIME,13.57,11.35,39.47,30.0,-16.3596,-4.9079,랭크아웃(Top3이탈),4,3.61,-16.36
2025-12-26,2025-12-29,SYRUPUSDT,SYRUP,484.0,470.0,20.7,30.0,-2.8926,-0.8678,랭크아웃(Top3이탈),3,2.27,-2.89
2025-12-27,2025-12-31,SWAPUSDT,SWAP,76.46,71.22,29.59,30.0,-6.8533,-2.056,랭크아웃(Top3이탈),4,6.03,-6.85
2025-12-31,2026-01-01,TRACUSDT,TRAC,1039.0,640.0,40.22,30.0,-38.4023,-11.5207,스탑-20%,1,0.0,-38.4
2025-12-29,2026-01-02,ZBTUSDT,ZBT,237.0,210.0,48.12,30.0,-11.3924,-3.4177,랭크아웃(Top3이탈),4,0.0,-11.39
2026-01-01,2026-01-02,SYRUPUSDT,SYRUP,497.0,528.0,24.56,30.0,6.2374,1.8712,랭크아웃(Top3이탈),1,6.24,-0.0
2026-01-02,2026-01-03,XPLAUSDT,XPLA,34.15,31.05,44.76,30.0,-9.0776,-2.7233,랭크아웃(Top3이탈),1,0.0,-9.08
2026-01-03,2026-01-04,BIOTUSDT,BIOT,0.7799,0.7389,55.95,30.0,-5.2571,-1.5771,랭크아웃(Top3이탈),1,0.0,-5.26
2025-12-23,2026-01-06,HUSDT,H,257.0,229.0,97.69,30.0,-10.8949,-3.2685,랭크아웃(Top3이탈),14,0.0,-13.62
2026-01-04,2026-01-06,PEPEUSDT,PEPE,0.0101,0.0099,60.32,30.0,-1.9802,-0.5941,랭크아웃(Top3이탈),2,0.0,-1.98
2026-01-06,2026-01-07,AGIUSDT,AGI,37.44,31.82,88.14,30.0,-15.0107,-4.5032,랭크아웃(Top3이탈),1,0.0,-15.01
2026-01-07,2026-01-08,XPLAUSDT,XPLA,32.23,30.49,80.36,30.0,-5.3987,-1.6196,랭크아웃(Top3이탈),1,0.0,-5.4
2026-01-02,2026-01-09,PIEVERSEUSDT,PIEVERSE,826.0,1065.0,50.18,30.0,28.9346,8.6804,트레일(최고52%->29%),7,52.3,-0.0
2026-01-06,2026-01-09,XCNUSDT,XCN,16.09,12.66,124.56,30.0,-21.3176,-6.3953,스탑-20%,3,0.0,-21.32
2026-01-08,2026-01-10,BIOTUSDT,BIOT,0.8083,0.7768,78.83,30.0,-3.8971,-1.1691,랭크아웃(Top3이탈),2,0.0,-3.9
2026-01-09,2026-01-10,PIEVERSEUSDT,PIEVERSE,1065.0,800.0,83.94,30.0,-24.8826,-7.4648,스탑-20%,1,0.0,-24.88
2026-01-10,2026-01-11,IRYSUSDT,IRYS,77.38,73.45,60.31,30.0,-5.0788,-1.5236,랭크아웃(Top3이탈),1,0.0,-5.08
2026-01-10,2026-01-12,ZBTUSDT,ZBT,181.0,170.0,60.18,30.0,-6.0773,-1.8232,랭크아웃(Top3이탈),2,0.0,-6.08
2026-01-11,2026-01-13,MEVUSDT,MEV,7.221,5.882,80.62,30.0,-18.5431,-5.5629,랭크아웃(Top3이탈),2,0.0,-18.54
2026-01-12,2026-01-15,IPUSDT,IP,4059.0,4165.0,86.11,30.0,2.6115,0.7834,트레일(최고31%->3%),3,31.07,-0.0
2026-01-13,2026-01-15,GLMUSDT,GLM,524.0,443.0,75.84,30.0,-15.458,-4.6374,랭크아웃(Top3이탈),2,0.0,-15.46
2026-01-15,2026-01-16,IPUSDT,IP,4165.0,3847.0,95.82,30.0,-7.6351,-2.2905,랭크아웃(Top3이탈),1,0.0,-7.64
2026-01-16,2026-01-17,ESUSDT,ES,221.0,220.0,78.23,30.0,-0.4525,-0.1357,랭크아웃(Top3이탈),1,0.0,-0.45
2026-01-09,2026-01-19,XCNUSDT,XCN,12.66,10.86,80.91,30.0,-14.218,-4.2654,랭크아웃(Top3이탈),10,6.56,-14.22
2026-01-15,2026-01-19,BTRUSDT,BTR,68.91,90.95,79.17,30.0,31.9837,9.5951,트레일(최고51%->32%),4,50.92,-0.0
2026-01-19,2026-01-20,HOMEUSDT,HOME,43.86,45.34,71.93,30.0,3.3744,1.0123,랭크아웃(Top3이탈),1,3.37,-0.0
2026-01-20,2026-01-23,IRYSUSDT,IRYS,66.35,80.81,76.98,30.0,21.7935,6.5381,랭크아웃(Top3이탈),3,21.79,-0.0
2026-01-19,2026-01-24,BTRUSDT,BTR,90.95,95.25,94.5,30.0,4.7279,1.4184,트레일(최고23%->5%),5,23.14,-0.0
2026-01-17,2026-01-25,AXSUSDT,AXS,3068.0,3173.0,140.06,30.0,3.4224,1.0267,트레일(최고43%->3%),8,42.57,-16.53
2026-01-23,2026-01-25,MEVUSDT,MEV,8.568,8.35,107.26,30.0,-2.5444,-0.7633,랭크아웃(Top3이탈),2,11.86,-2.54
2026-01-25,2026-01-29,ENSOUSDT,ENSO,2261.0,1790.0,122.54,30.0,-20.8315,-6.2494,스탑-20%,4,0.0,-20.83
2026-01-29,2026-01-30,STABLEUSDT,STABLE,38.68,36.96,77.35,30.0,-4.4467,-1.334,랭크아웃(Top3이탈),1,0.0,-4.45
2026-01-30,2026-02-01,ENSOUSDT,ENSO,2387.0,1745.0,137.75,30.0,-26.8957,-8.0687,스탑-20%,2,0.0,-26.9
2026-01-25,2026-02-02,AXSUSDT,AXS,3173.0,2455.0,126.64,30.0,-22.6284,-6.7885,스탑-20%,8,15.35,-22.63
2026-01-24,2026-02-04,BTRUSDT,BTR,95.25,105.0,103.22,30.0,10.2362,3.0709,트레일(최고119%->10%),11,119.42,-0.0
2026-02-02,2026-02-05,STABLEUSDT,STABLE,45.88,33.74,114.49,30.0,-26.4603,-7.9381,스탑-20%,3,0.0,-26.46
2026-02-05,2026-02-08,POKTUSDT,POKT,27.12,22.78,45.18,30.0,-16.0029,-4.8009,랭크아웃(Top3이탈),3,5.72,-16.0
2026-02-01,2026-02-09,ENSOUSDT,ENSO,1745.0,1877.0,80.27,30.0,7.5645,2.2693,트레일(최고20%->8%),8,20.46,-6.13
2026-02-08,2026-02-09,BTRUSDT,BTR,132.0,135.0,45.13,30.0,2.2727,0.6818,랭크아웃(Top3이탈),1,2.27,-0.0
2026-02-04,2026-02-10,KITEUSDT,KITE,215.0,258.0,56.93,30.0,20.0,6.0,랭크아웃(Top3이탈),6,24.19,-5.58
2026-02-10,2026-02-11,GUSDT,G,11.3,6.301,77.39,30.0,-44.2389,-13.2717,스탑-20%,1,0.0,-44.24
2026-02-09,2026-02-12,POKTUSDT,POKT,24.18,23.34,38.17,30.0,-3.4739,-1.0422,랭크아웃(Top3이탈),3,15.34,-3.47
2026-02-09,2026-02-13,ENSOUSDT,ENSO,1877.0,1720.0,119.28,30.0,-8.3644,-2.5093,랭크아웃(Top3이탈),4,0.43,-8.84
2026-02-13,2026-02-14,POKTUSDT,POKT,23.82,24.19,30.59,30.0,1.5533,0.466,랭크아웃(Top3이탈),1,1.55,-0.0
2026-02-14,2026-02-16,HUSDT,H,303.0,297.0,27.85,30.0,-1.9802,-0.5941,랭크아웃(Top3이탈),2,13.86,-1.98
2026-02-16,2026-02-17,STABLEUSDT,STABLE,41.71,37.78,33.56,30.0,-9.4222,-2.8267,랭크아웃(Top3이탈),1,0.0,-9.42
2026-02-17,2026-02-18,HUSDT,H,289.0,262.0,35.05,30.0,-9.3426,-2.8028,랭크아웃(Top3이탈),1,0.0,-9.34
2026-02-12,2026-02-19,BTRUSDT,BTR,218.0,267.0,115.84,30.0,22.4771,6.7431,트레일(최고38%->22%),7,37.61,-0.0
2026-02-18,2026-02-20,PARTIUSDT,PARTI,156.0,148.0,33.33,30.0,-5.1282,-1.5385,랭크아웃(Top3이탈),2,0.0,-5.13
2026-02-11,2026-02-21,KITEUSDT,KITE,257.0,331.0,54.82,30.0,28.7938,8.6381,트레일(최고57%->29%),10,57.2,-0.0
2026-02-20,2026-02-21,EPTUSDT,EPT,2.033,1.863,42.67,30.0,-8.362,-2.5086,랭크아웃(Top3이탈),1,0.0,-8.36
2026-02-19,2026-02-22,ALLOUSDT,ALLO,158.0,173.0,41.07,30.0,9.4937,2.8481,트레일(최고28%->9%),3,27.85,-0.0
2026-02-22,2026-02-24,ALLOUSDT,ALLO,173.0,136.0,73.09,30.0,-21.3873,-6.4162,스탑-20%,2,0.0,-21.39
2026-02-21,2026-02-25,ENSOUSDT,ENSO,2828.0,2797.0,62.06,30.0,-1.0962,-0.3289,트레일(최고37%->-1%),4,36.78,-1.1
2026-02-21,2026-02-26,KITEUSDT,KITE,331.0,368.0,55.4,30.0,11.1782,3.3535,랭크아웃(Top3이탈),5,22.66,-0.0
2026-02-25,2026-03-02,ALLOUSDT,ALLO,166.0,156.0,92.69,30.0,-6.0241,-1.8072,랭크아웃(Top3이탈),5,3.61,-6.02
2026-02-26,2026-03-02,STABLEUSDT,STABLE,48.79,47.98,74.87,30.0,-1.6602,-0.4981,랭크아웃(Top3이탈),4,7.73,-6.6
2026-03-02,2026-03-03,DEXEUSDT,DEXE,5100.0,5195.0,67.27,30.0,1.8627,0.5588,랭크아웃(Top3이탈),1,1.86,-0.0
2026-02-24,2026-03-04,BTRUSDT,BTR,274.0,269.0,160.95,30.0,-1.8248,-0.5474,랭크아웃(Top3이탈),8,1.09,-5.84
2026-03-02,2026-03-04,GRASSUSDT,GRASS,464.0,429.0,75.09,30.0,-7.5431,-2.2629,랭크아웃(Top3이탈),2,0.0,-7.54
2026-03-04,2026-03-05,DEXEUSDT,DEXE,5240.0,5210.0,63.34,30.0,-0.5725,-0.1718,랭크아웃(Top3이탈),1,0.0,-0.57
2026-03-03,2026-03-06,SAHARAUSDT,SAHARA,42.49,35.46,94.55,30.0,-16.5451,-4.9635,랭크아웃(Top3이탈),3,0.0,-16.55
2026-03-04,2026-03-06,MORPHOUSDT,MORPHO,2821.0,2643.0,74.35,30.0,-6.3098,-1.8929,랭크아웃(Top3이탈),2,2.84,-6.31
2026-03-05,2026-03-07,BARDUSDT,BARD,2182.0,1741.0,86.82,30.0,-20.2108,-6.0632,스탑-20%,2,0.0,-20.21
2026-03-07,2026-03-08,BARDUSDT,BARD,1741.0,1600.0,48.42,30.0,-8.0988,-2.4296,랭크아웃(Top3이탈),1,0.0,-8.1
2026-03-08,2026-03-09,KITEUSDT,KITE,442.0,415.0,44.44,30.0,-6.1086,-1.8326,랭크아웃(Top3이탈),1,0.0,-6.11
2026-03-06,2026-03-14,SIGNUSDT,SIGN,72.48,69.66,71.63,30.0,-3.8907,-1.1672,랭크아웃(Top3이탈),8,9.89,-10.18
2026-03-14,2026-03-15,COSUSDT,COS,3.504,2.667,133.6,30.0,-23.887,-7.1661,스탑-20%,1,0.0,-23.89
2026-03-06,2026-03-16,DEXEUSDT,DEXE,5340.0,7650.0,54.51,30.0,43.2584,12.9775,랭크아웃(Top3이탈),10,46.44,-1.03
2026-03-15,2026-03-16,COSUSDT,COS,2.667,2.389,81.43,30.0,-10.4237,-3.1271,랭크아웃(Top3이탈),1,0.0,-10.42
2026-03-16,2026-03-17,TAOUSDT,TAO,430900.0,402900.0,74.03,30.0,-6.498,-1.9494,랭크아웃(Top3이탈),1,0.0,-6.5
2026-03-17,2026-03-18,DEXEUSDT,DEXE,7930.0,8010.0,70.5,30.0,1.0088,0.3026,랭크아웃(Top3이탈),1,1.01,-0.0
2026-03-09,2026-03-19,GRASSUSDT,GRASS,497.0,559.0,69.62,30.0,12.4748,3.7425,트레일(최고30%->12%),10,29.98,-0.0
2026-03-18,2026-03-19,SAHARAUSDT,SAHARA,37.07,40.18,74.53,30.0,8.3895,2.5169,랭크아웃(Top3이탈),1,8.39,-0.0
2026-03-19,2026-03-20,XANUSDT,XAN,21.0,17.69,112.12,30.0,-15.7619,-4.7286,랭크아웃(Top3이탈),1,0.0,-15.76
2026-03-19,2026-03-20,DEXEUSDT,DEXE,9250.0,9080.0,80.66,30.0,-1.8378,-0.5514,랭크아웃(Top3이탈),1,0.0,-1.84
2026-03-20,2026-03-21,GRASSUSDT,GRASS,561.0,569.0,90.17,30.0,1.426,0.4278,랭크아웃(Top3이탈),1,1.43,-0.0
2026-03-20,2026-03-23,AKTUSDT,AKT,814.0,857.0,89.74,30.0,5.2826,1.5848,랭크아웃(Top3이탈),3,12.16,-0.0
2026-03-23,2026-03-24,PEAQUSDT,PEAQ,48.08,27.24,119.64,30.0,-43.3444,-13.0033,스탑-20%,1,0.0,-43.34
2026-03-16,2026-03-25,SIGNUSDT,SIGN,60.08,63.22,78.28,30.0,5.2264,1.5679,트레일(최고30%->5%),9,30.01,-1.76
2026-03-24,2026-03-27,TAOUSDT,TAO,462900.0,497400.0,66.57,30.0,7.453,2.2359,랭크아웃(Top3이탈),3,15.36,-0.0
2026-03-27,2026-03-28,COSUSDT,COS,2.39,2.233,91.05,30.0,-6.569,-1.9707,랭크아웃(Top3이탈),1,0.0,-6.57
2026-03-28,2026-03-29,TAOUSDT,TAO,481700.0,476700.0,84.84,30.0,-1.038,-0.3114,랭크아웃(Top3이탈),1,0.0,-1.04
2026-03-25,2026-03-30,DAOUSDT,DAO,104.0,82.69,109.42,30.0,-20.4904,-6.1471,스탑-20%,5,18.27,-20.49
2026-03-29,2026-03-31,FETUSDT,FET,357.0,346.0,66.82,30.0,-3.0812,-0.9244,랭크아웃(Top3이탈),2,0.84,-3.08
2026-03-30,2026-03-31,SOLVUSDT,SOLV,14.47,10.93,104.29,30.0,-24.4644,-7.3393,스탑-20%,1,0.0,-24.46
2026-03-31,2026-04-01,SKLUSDT,SKL,15.39,11.14,57.56,30.0,-27.6153,-8.2846,스탑-20%,1,0.0,-27.62
2026-03-21,2026-04-03,DEXEUSDT,DEXE,9035.0,12290.0,86.98,30.0,36.0266,10.808,랭크아웃(Top3이탈),13,36.03,-0.0
2026-03-31,2026-04-03,SOLVUSDT,SOLV,10.93,13.48,58.47,30.0,23.3303,6.9991,랭크아웃(Top3이탈),3,26.72,-0.0
2026-04-01,2026-04-03,SWAPUSDT,SWAP,103.0,106.0,81.69,30.0,2.9126,0.8738,트레일(최고38%->3%),2,37.86,-0.0
2026-04-03,2026-04-04,SWAPUSDT,SWAP,106.0,88.35,85.96,30.0,-16.6509,-4.9953,랭크아웃(Top3이탈),1,0.0,-16.65
2026-04-03,2026-04-04,DUSDT,D,17.28,15.02,58.82,30.0,-13.0787,-3.9236,랭크아웃(Top3이탈),1,0.0,-13.08
2026-04-03,2026-04-05,ONGUSDT,ONG,145.0,138.0,65.15,30.0,-4.8276,-1.4483,랭크아웃(Top3이탈),2,2.76,-4.83
2026-04-04,2026-04-07,DAOUSDT,DAO,85.09,75.25,70.01,30.0,-11.5642,-3.4693,랭크아웃(Top3이탈),3,0.0,-11.56
2026-04-04,2026-04-08,DEXEUSDT,DEXE,13630.0,12120.0,79.34,30.0,-11.0785,-3.3236,랭크아웃(Top3이탈),4,0.0,-11.08
2026-04-08,2026-04-09,DAOUSDT,DAO,76.64,76.56,49.69,30.0,-0.1044,-0.0313,랭크아웃(Top3이탈),1,0.0,-0.1
2026-04-05,2026-04-10,DUSDT,D,19.71,15.6,89.7,30.0,-20.8524,-6.2557,스탑-20%,5,0.0,-20.85
2026-04-09,2026-04-10,ZBTUSDT,ZBT,162.0,162.0,52.83,30.0,0.0,0.0,랭크아웃(Top3이탈),1,0.0,-0.0
